STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,COUNTERPART_AREA,Counterpart area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,VISITOR_TYPE,Visitor type,ACCOMMODATION_TYPE,Accommodation type,SOURCE,Source,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ROU,Romania,ITA,Italy,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2021,,228164,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ROU,Romania,POL,Poland,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2021,,200890,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ROU,Romania,BGR,Bulgaria,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2021,,1254167,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ROU,Romania,MDA,Moldova,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2021,,1246871,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ROU,Romania,SRB,Serbia,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2021,,225307,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ROU,Romania,UKR,Ukraine,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2021,,1105215,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ROU,Romania,HUN,Hungary,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2022,,864546,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ROU,Romania,ITA,Italy,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2022,,403485,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ROU,Romania,POL,Poland,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2022,,235485,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ROU,Romania,BGR,Bulgaria,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2022,,1538805,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ROU,Romania,MDA,Moldova,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2022,,2607301,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ROU,Romania,SRB,Serbia,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2022,,426539,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ROU,Romania,UKR,Ukraine,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2022,,3292747,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2008,,354300,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2009,,362600,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2010,,451800,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2011,,540500,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2012,,628000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2013,,720700,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2014,,851000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2015,,1031900,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2016,,1208300,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2017,,1356900,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2018,,1432200,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2019,,1438700,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2020,,207700,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2021,,6500,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2022,,89300,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,AUS,Australia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2023,,535800,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2008,,159939,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2009,,160843,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2010,,194981,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2011,,243692,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2012,,288281,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2013,,352597,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2014,,454032,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2015,,493842,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2016,,610139,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2017,,695136,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2018,,737379,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2019,,708431,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2020,,94317,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2021,,39916,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CAN,Canada,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2022,,64235,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,FIN,Finland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2016,,265000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,FIN,Finland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2017,,297000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,FIN,Finland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2018,,373000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2008,,1000416,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2009,,1006085,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2010,,1412875,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2011,,1043246,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2012,,1425100,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2013,,1314437,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2014,,2409158,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2015,,4993689,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2016,,6373564,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2017,,7355818,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2018,,8380034,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2019,,9594394,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2020,,1069256,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2021,,42239,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,JPN,Japan,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2022,,189125,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,KOR,Korea,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2008,,1167891,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,KOR,Korea,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2009,,1342317,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,KOR,Korea,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2010,,1875157,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,KOR,Korea,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2011,,2220196,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,KOR,Korea,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2012,,2836892,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,KOR,Korea,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2013,,4326869,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,KOR,Korea,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2014,,6126865,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,KOR,Korea,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2015,,5984170,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,KOR,Korea,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TDS,Tourism demand surveys,2016,,8067722,,A,Normal value,A,Normal value,0,Units
